#safe_timer,msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,taskfin_librbd
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
89.60,67.20,44.80,23.80,22.40,22.40,22.40,22.40
89.60,67.20,44.80,23.80,22.40,22.40,22.40,22.40
102.40,76.80,51.20,27.20,25.60,25.60,25.60,25.60
102.40,76.80,51.20,27.20,25.60,25.60,25.60,25.60
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
128.00,96.00,64.00,34.00,32.00,32.00,32.00,32.00
128.00,96.00,64.00,34.00,32.00,32.00,32.00,32.00
140.80,105.60,70.40,37.40,35.20,35.20,35.20,35.20
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
153.60,115.20,76.80,40.80,38.40,38.40,38.40,38.40
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
14.40,10.80,7.20,4.80,3.60,3.60,3.60,3.60
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
76.80,57.60,38.40,20.40,19.20,19.20,19.20,19.20
102.40,76.80,51.20,27.20,25.60,25.60,25.60,25.60
102.40,76.80,51.20,27.20,25.60,25.60,25.60,25.60
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
115.20,86.40,57.60,30.60,28.80,28.80,28.80,28.80
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
