#safe_timer,msgr-worker,io_context_pool,fio,log,ceph_timer,ms_dispatch,taskfin_librbd
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
64.00,48.00,32.00,17.00,16.00,16.00,16.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
25.60,19.20,12.80,6.80,6.40,6.40,6.40,6.40
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
38.40,28.80,19.20,10.20,9.60,9.60,9.60,9.60
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
51.20,38.40,25.60,13.60,12.80,12.80,12.80,12.80
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
2.40,1.80,1.20,0.80,0.60,0.60,0.60,0.60
2.40,1.80,1.20,0.80,0.60,0.60,0.60,0.60
2.40,1.80,1.20,0.80,0.60,0.60,0.60,0.60
2.40,1.80,1.20,0.80,0.60,0.60,0.60,0.60
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.60,1.20,1.20,1.20,1.20
7.20,5.40,3.60,2.40,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.40,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.40,1.80,1.80,1.80,1.80
9.60,7.20,4.80,3.20,2.40,2.40,2.40,2.40
9.60,7.20,4.80,3.20,2.40,2.40,2.40,2.40
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.40,0.30,0.20,0.30,0.10,0.10,0.10,0.10
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.80,0.60,0.40,0.60,0.20,0.20,0.20,0.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
1.60,1.20,0.80,0.60,0.40,0.40,0.40,0.40
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
3.20,2.40,1.60,1.20,0.80,0.80,0.80,0.80
4.80,3.60,2.40,1.80,1.20,1.20,1.20,1.20
4.80,3.60,2.40,1.80,1.20,1.20,1.20,1.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.80,9.60,6.40,3.40,3.20,3.20,3.20,3.20
12.00,9.00,6.00,3.20,3.00,3.00,3.00,3.00
3.60,2.70,1.80,1.10,0.90,0.90,0.90,0.90
3.60,2.70,1.80,1.10,0.90,0.90,0.90,0.90
3.60,2.70,1.80,1.10,0.90,0.90,0.90,0.90
3.60,2.70,1.80,1.10,0.90,0.90,0.90,0.90
3.60,2.70,1.80,1.10,0.90,0.90,0.90,0.90
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
7.20,5.40,3.60,2.20,1.80,1.80,1.80,1.80
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
10.80,8.10,5.40,3.30,2.70,2.70,2.70,2.70
14.40,10.80,7.20,4.40,3.60,3.60,3.60,3.60
14.40,10.80,7.20,4.40,3.60,3.60,3.60,3.60
14.40,10.80,7.20,4.40,3.60,3.60,3.60,3.60
14.40,10.80,7.20,4.40,3.60,3.60,3.60,3.60
